GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA intermittente,Direction Générale des Impôts,"1,810,238,293.23",MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),Direction Générale des Impôts,"9,130,811,080.21",MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA non remboursée,Direction Générale des Impôts,"17,467,166,494.42",MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Autres,Direction Générale des Impôts,"210,240,095.12",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Autres,Autres,"16,316,927",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Autres,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Autres,Autres,"27,581,320.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Autres,Autres,"11,613,840",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Other,Autres,Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Centime additionnelle à l’IFPB,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Centime additionnelle à la TP,Direction Générale des Impôts,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Certificat de conformité (Mise en compatibilité - ONE),Office Nationale pour l'Environnement,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Other,CNAPS,Caisse Nationale de Prévoyance Sociale,"8,972,278,660.80",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Sales of goods and services by government units (1421E),Other,Dépenses de transport de minéraux payées à l'Etat ou à une entité d'Etat,Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Dépenses sociales en nature (Evaluation expert ou sur justificatifs),Autres,"3,537,030,344.27",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Dépenses sociales en numéraire,Autres,"4,058,937,682.75",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Dépenses sociales Programme d'investissement public (PIP),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
From government participation (equity) (1412E2),Other,Dividendes payés à l'Etat (Tresor Public),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Voluntary transfers to government (donations) (144E1),Other,Dons (Contribution Volontaire) en nature (Evaluation expert ou sur justificatifs),Autres,"986,701,885.23",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Voluntary transfers to government (donations) (144E1),Other,Dons (Contribution Volontaire) en numéraire,Autres,"156,356,000.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Voluntary transfers to government (donations) (144E1),Other,Dons (Contribution Volontaire)Programme d'investissement public (PIP),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Excise taxes (1142E),Other,Droit d’accises,Direction Générale des Douanes,"30,250.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droit d’inspection,Direction Générale des Douanes,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Droit de conformité (DGM),Direction Générale des Mines,"944,974,791",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Other,Droit de port sur les marchandises exportées,Port: Société de Manutention des Marchandises Conventionnels et/ou Madagascar International Container Terminal Services Limited,"315,832,260",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Other,Droit de port sur les marchandises importées,Direction Générale des Douanes,"121,423,458",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droit de timbres douaniers,Direction Générale des Douanes,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droits d’enregistrement bail,Direction Générale des Impôts,"85,819,423",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droits d’enregistrement des actes,Direction Générale des Impôts,"11,742,436",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Autres droits d'entrée et redevances pour usage infrastructures,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Chemin de fer,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Electricité,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Port,Société du Port à Gestion Autonome de Toamasina,"6,389,764,430",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Route,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Other,Droits de douanes et Taxes sur les produits pétroliers (TPP),Direction Générale des Douanes,"15,998,140,251",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits de voiries,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Frais d’administration minière,Bureau du Cadastre Minier de Madagascar,"10,589,401,106",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Oil & Gas,Frais d’administration payé à l'OMNIS,Office des Mines Nationales et des Industries Stratégiques,"1,451,188,659",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais d’évaluation et de suivi de l’impact environnemental,Office Nationale pour l'Environnement,"470,473,460",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Oil & Gas,Frais de formation payé à l'OMNIS,Office des Mines Nationales et des Industries Stratégiques,"1,665,649,627.20",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais de mise à disposition de permis (Centre Immatriculation),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais de test (ARTEC),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais d'instruction (BCMM),Bureau du Cadastre Minier de Madagascar,"413,685,440.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt direct sur les hydrocarbures (IDH),Direction Générale des Impôts,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Impôts fonciers sur la propriété bâtie (IFPB),Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Impôts fonciers sur les terrains (IFT),Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les dividendes,Direction Générale des Impôts,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les plus-values immobilières (IPVI),Direction Générale des Impôts,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les revenus (IR),Direction Générale des Impôts,"16,148,119,244.49",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les revenus de capitaux mobiliers (IRCM),Direction Générale des Impôts,"119,324,489.83",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les revenus intermittents (IRI),Direction Générale des Impôts,"54,277,546.92",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,IR non résident ou TFT,Direction Générale des Impôts,"4,286,604,843.67",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other rent payments (1415E5),Other,Location de terrains,Société du Port à Gestion Autonome de Toamasina,"983,246,560.66",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,Montant de paiement effectuer au titre de la garantie bancaire valide au 31.12.2018 pour les engagements minimaux de travaux et de budget,Office des Mines Nationales et des Industries Stratégiques,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Other,Organisation sanitaire d'entreprise,Autres,"4,713,027,520.90",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,Participation auprès des CTDs (cf : Article 45 - code pétrolier) 1/2.500ème du montant global des engagements minimum,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Fines, penalties, and forfeits (143E)",Other,Pénalités,Direction Générale des Impôts,"10,032,691,602.69",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Permis de construire,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Other,Primes de découverte payée à l'Etat (Tresor Public),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Other,Primes de production payée à l'Etat (Tresor Public),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Other,Primes de signature payée à l'Etat (Tresor Public),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance minière,Direction Générale des Mines,"2,523,188,104.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance sur les flux maritimes,Société du Port à Gestion Autonome de Toamasina,"31,782,889.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance sur les ordures ménagères (ROM),Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance sur usage de la route (RUR),Direction Générale des Douanes,"1,870,145.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Redevances carrière,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances de fréquence (ARTEC),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances de pompage d’eau (ANDEA),Autres,"4,675,735.67",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances domaniales,Administration des Domaines,"1,966,405,526.34",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances sur les eaux usées (REU),Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances télécommunication (ARTEC),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Revenus sur la part de production de l'Entreprise d'Etat,Office des Mines Nationales et des Industries Stratégiques,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Delivered/paid directly to government (1415E31),Oil & Gas,Revenus sur la part de production du gouvernement,Office des Mines Nationales et des Industries Stratégiques,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Ristourne minière,Direction Générale des Mines,"67,368,689,631.72",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxe additionnelle aux droits d’enregistrement,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Taxe annexe à l’IFPB (TAFB),Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Other,Taxe conjoncturelle sur l’exportation,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Taxe de publicité foncière (TPF),Administration des Domaines,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxe de régulation (ARTEC),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Taxe de roulage,Collectivités territoriales décentralisées (Régions et/ou communes),"97,059,482.81",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de sous-traitance,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Taxe professionnelle (TP),Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,Taxe sur la publicité,Collectivités territoriales décentralisées (Régions et/ou communes),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Carte d’identité étrangère (Tresor Public),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Droit de visa,Direction Générale des Impôts,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Permis de conduire (Centre Immatriculation),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Permis de travail (Ministère de l'Intérieure),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Vignette automobile,Direction Générale des Impôts,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA à l’importation et TVA sur les produits pétroliers (TVP),Direction Générale des Douanes,"18,157,138,727.00",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA ayant fait l'objet d'un refus de remboursement,Direction Générale des Impôts,"17,043,342,305.62",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA intermittente,Direction Générale des Impôts,"3,467,629,766.65",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),Direction Générale des Impôts,"6,968,185,769.53",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA non remboursée,Direction Générale des Impôts,"24,898,648,509.67",MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,En nature (Evaluation expert ou sur justificatifs),Autres,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Droit de douane,Direction Générale de la Douane (DGD),"51,435,524,990.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Mining,Contribution forfaitaire à la charge de l’employeur,Direction des Grandes Entreprises (DGE),"7,387,133,036",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
From government participation (equity) (1412E2),Mining,Dividendes,Direction Nationale des Domaines et du Cadastre (DNDC),"7,860,582,918",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Mining,Droit de Timbre,Direction des Grandes Entreprises (DGE),"709,411,046.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Mining,Droit d'enregistrement,Direction des Grandes Entreprises (DGE),"873,528,600",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil,Fonds de promotion et de formation,Autorité pour la promotion de la Recherche Pétrolière (AUREP),"276,750,000",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impôt spécial sur certains produits (ISCP),Direction des Grandes Entreprises (DGE),"37,460,725,960.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impôt sur le Revenu des Valeurs Mobilières (IRVM),Direction des Grandes Entreprises (DGE),"2,203,169,107.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impôt sur les sociétés,Direction des Grandes Entreprises (DGE),"104,232,322,227",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Taxes on property (113E),Mining,Patentes (DGE),Direction des Grandes Entreprises (DGE),"83,746,961.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Taxes on property (113E),Mining,Patentes (DRI),Directions Régionales des Impôts (DRI),"5,848,488,900.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"Fines, penalties, and forfeits (143E)",Mining,Pénalités,Direction Nationale de la Géologie et des Mines (DNGM),"7,250,000.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Redevances superficiaires DNDC,Direction Nationale des Domaines et du Cadastre (DNDC),"37,280,500.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Redevances superficiaires DNGM,Direction Nationale de la Géologie et des Mines (DNGM),"24,715,560.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Retenues BIC,Direction des Grandes Entreprises (DGE),"5,159,191,433.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Mining,Retenues IRF,Direction des Grandes Entreprises (DGE),"1,111,763.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Taxe ad valorem,Direction Nationale des Domaines et du Cadastre (DNDC),"30,672,424,495.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe d’assurance,Direction des Grandes Entreprises (DGE),,XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Taxe d’extraction (ramassage),Direction Nationale de la Géologie et des Mines (DNGM),"110,034,324.00",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Taxe de délivrance,Direction Nationale de la Géologie et des Mines (DNGM),"320,000,000",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Mining,Taxe de formation professionnelle,Direction des Grandes Entreprises (DGE),"1,754,265,422",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Mining,Taxe de logement,Direction des Grandes Entreprises (DGE),"1,362,287,304",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Taxe de renouvellement (AUREP),Autorité pour la promotion de la Recherche Pétrolière (AUREP),"1,000,000",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Taxe de renouvellement (DNGM),Direction Nationale de la Géologie et des Mines (DNGM),"201,000,000",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe de transfert,Direction Nationale de la Géologie et des Mines (DNGM),"50,000,000",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Mining,Taxe emploi jeune,Direction des Grandes Entreprises (DGE),"1,408,828,421",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Taxe pour la signature des conventions d'établissement,Direction Nationale de la Géologie et des Mines (DNGM),"215,000,000",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Taxe superficiaire,Autorité pour la promotion de la Recherche Pétrolière (AUREP),"172,696,000",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la Valeur Ajoutée (TVA),Direction des Grandes Entreprises (DGE),"8,199,117,696",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur plus value sur transfert de titre,Direction Nationale de la Géologie et des Mines (DNGM),"20,510,935",XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Taxes de délivrance,Autorité pour la promotion de la Recherche Pétrolière (AUREP),,XOF,Mali,MLI,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Droit de douane,Direction Générale de la Douane (DGD),"45,944,400,148.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Contribution forfaitaire à la charge de l’employeur,Direction des Grandes Entreprises (DGE),"4,388,903,816",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
From government participation (equity) (1412E2),Mining,Dividendes,Direction Nationale des Domaines et du Cadastre (DNDC),"7,046,174,882",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Droit de Timbre,Direction des Grandes Entreprises (DGE),"3,300,912,514.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Droit d'enregistrement,Direction des Grandes Entreprises (DGE),"301,464,969",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil,Fonds de promotion et de formation,Autorité pour la promotion de la Recherche Pétrolière (AUREP),"125,000,000",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impôt spécial sur certains produits (ISCP),Direction des Grandes Entreprises (DGE),"38,329,022,549.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Impôt sur le Revenu des Valeurs Mobilières (IRVM),Direction des Grandes Entreprises (DGE),"1,549,171,652.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés,Direction des Grandes Entreprises (DGE),"74,414,941,236",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on property (113E),Mining,Patentes (DGE),Direction des Grandes Entreprises (DGE),"41,568,413.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on property (113E),Mining,Patentes (DRI),Directions Régionales des Impôts (DRI),"7,628,729,705.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"Fines, penalties, and forfeits (143E)",Mining,Pénalités,Direction Nationale de la Géologie et des Mines (DNGM),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Redevances superficiaires DNDC,Direction Nationale des Domaines et du Cadastre (DNDC),"141,077,625.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Redevances superficiaires DNGM,Direction Nationale de la Géologie et des Mines (DNGM),"700,551,537.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Retenues BIC,Direction des Grandes Entreprises (DGE),"12,262,527,472.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Retenues IRF,Direction des Grandes Entreprises (DGE),"93,750.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Taxe ad valorem,Direction Nationale des Domaines et du Cadastre (DNDC),"27,192,331,142.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe d’assurance,Direction des Grandes Entreprises (DGE),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Taxe d’extraction,Direction Nationale de la Géologie et des Mines (DNGM),"48,624,921.00",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de délivrance (DNGM),Direction Nationale de la Géologie et des Mines (DNGM),"20,000,000",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Taxe de formation professionnelle,Direction des Grandes Entreprises (DGE),"1,340,684,818",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Taxe de logement,Direction des Grandes Entreprises (DGE),"1,015,497,838",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Taxe de renouvellement (AUREP),Autorité pour la promotion de la Recherche Pétrolière (AUREP),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de renouvellement (DNGM),Direction Nationale de la Géologie et des Mines (DNGM),"5,000,000",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe de transfert,Direction Nationale de la Géologie et des Mines (DNGM),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Taxe emploi jeune,Direction des Grandes Entreprises (DGE),"1,374,237,842",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de convention,Direction Nationale de la Géologie et des Mines (DNGM),"15,000,000",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Taxe superficiaire,Autorité pour la promotion de la Recherche Pétrolière (AUREP),"107,935,000",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la Valeur Ajoutée (TVA),Direction des Grandes Entreprises (DGE),"10,330,477,646",XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur plus value sur transfert de titre,Direction Nationale de la Géologie et des Mines (DNGM),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Taxes de délivrance (AUREP),Autorité pour la promotion de la Recherche Pétrolière (AUREP),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
