GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Licence fees (114521E),Mining,Taxe de sous-traitance,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
Licence fees (114521E),Other,Taxe professionnelle (TP),COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,Taxe sur la publicité,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Other,Taxes administratives : Carte d’identité étrangère (Tresor Public),AUTRES,,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Other,Taxes administratives : Droit de visa,DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Other,Taxes administratives : Permis de conduire (Centre Immatriculation),AUTRES,,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Other,Taxes administratives : Permis de travail (Ministère de l'Intérieure),AUTRES,,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Other,Taxes administratives : Vignette automobile,DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA à l’importation et TVA sur les produits pétroliers (TVP),DIRECTION GÉNÉRALE DES DOUANES,14244324734.0,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA ayant fait l'objet d'un refus de remboursement,DIRECTION GÉNÉRALE DES IMPÔTS,16689379219.32,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA intermittente,DIRECTION GÉNÉRALE DES IMPÔTS,1810238293.23,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),DIRECTION GÉNÉRALE DES IMPÔTS,9130811080.21,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA non remboursée,DIRECTION GÉNÉRALE DES IMPÔTS,17467166494.42,MGA,Madagascar,MDG,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Autres,DIRECTION GÉNÉRALE DES IMPÔTS,210240095.12,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Autres,AUTRES,16316927.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Autres,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Autres,AUTRES,27581320.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Autres,AUTRES,11613840.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Other,Autres,AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Centime additionnelle à l’IFPB,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Centime additionnelle à la TP,DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,Certificat de conformité (Mise en compatibilité - ONE),OFFICE NATIONALE POUR L'ENVIRONNEMENT,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Other,CNAPS,CAISSE NATIONALE DE PRÉVOYANCE SOCIALE,8972278660.8,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Sales of goods and services by government units (1421E),Other,Dépenses de transport de minéraux payées à l'Etat ou à une entité d'Etat,AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Dépenses sociales en nature (Evaluation expert ou sur justificatifs),AUTRES,3537030344.27,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Dépenses sociales en numéraire,AUTRES,4058937682.75,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Dépenses sociales Programme d'investissement public (PIP),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
From government participation (equity) (1412E2),Other,Dividendes payés à l'Etat (Tresor Public),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Voluntary transfers to government (donations) (144E1),Other,Dons (Contribution Volontaire) en nature (Evaluation expert ou sur justificatifs),AUTRES,986701885.23,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Voluntary transfers to government (donations) (144E1),Other,Dons (Contribution Volontaire) en numéraire,AUTRES,156356000.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Voluntary transfers to government (donations) (144E1),Other,Dons (Contribution Volontaire)Programme d'investissement public (PIP),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Excise taxes (1142E),Other,Droit d’accises,DIRECTION GÉNÉRALE DES DOUANES,30250.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droit d’inspection,DIRECTION GÉNÉRALE DES DOUANES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Droit de conformité (DGM),DIRECTION GÉNÉRALE DES MINES,944974791.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Other,Droit de port sur les marchandises exportées,PORT: SOCIÉTÉ DE MANUTENTION DES MARCHANDISES CONVENTIONNELS ET/OU MADAGASCAR INTERNATIONAL CONTAINER TERMINAL SERVICES LIMITED,315832260.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Other,Droit de port sur les marchandises importées,DIRECTION GÉNÉRALE DES DOUANES,121423458.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droit de timbres douaniers,DIRECTION GÉNÉRALE DES DOUANES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droits d’enregistrement bail,DIRECTION GÉNÉRALE DES IMPÔTS,85819423.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Droits d’enregistrement des actes,DIRECTION GÉNÉRALE DES IMPÔTS,11742436.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Autres droits d'entrée et redevances pour usage infrastructures,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Chemin de fer,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Electricité,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Port,SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,6389764430.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits d’entrée et redevances pour usage infrastructures : Route,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Other,Droits de douanes et Taxes sur les produits pétroliers (TPP),DIRECTION GÉNÉRALE DES DOUANES,15998140251.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Droits de voiries,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Mining,Frais d’administration minière,BUREAU DU CADASTRE MINIER DE MADAGASCAR,10589401106.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Oil & Gas,Frais d’administration payé à l'OMNIS,OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,1451188659.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais d’évaluation et de suivi de l’impact environnemental,OFFICE NATIONALE POUR L'ENVIRONNEMENT,470473460.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Oil & Gas,Frais de formation payé à l'OMNIS,OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,1665649627.2,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais de mise à disposition de permis (Centre Immatriculation),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais de test (ARTEC),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Frais d'instruction (BCMM),BUREAU DU CADASTRE MINIER DE MADAGASCAR,413685440.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt direct sur les hydrocarbures (IDH),DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Impôts fonciers sur la propriété bâtie (IFPB),COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Impôts fonciers sur les terrains (IFT),COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les dividendes,DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les plus-values immobilières (IPVI),DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les revenus (IR),DIRECTION GÉNÉRALE DES IMPÔTS,16148119244.49,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les revenus de capitaux mobiliers (IRCM),DIRECTION GÉNÉRALE DES IMPÔTS,119324489.83,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les revenus intermittents (IRI),DIRECTION GÉNÉRALE DES IMPÔTS,54277546.92,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,IR non résident ou TFT,DIRECTION GÉNÉRALE DES IMPÔTS,4286604843.67,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other rent payments (1415E5),Other,Location de terrains,SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,983246560.66,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,Montant de paiement effectuer au titre de la garantie bancaire valide au 31.12.2018 pour les engagements minimaux de travaux et de budget,OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Other,Organisation sanitaire d'entreprise,AUTRES,4713027520.9,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil & Gas,Participation auprès des CTDs (cf : Article 45 - code pétrolier) 1/2.500ème du montant global des engagements minimum,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"Fines, penalties, and forfeits (143E)",Other,Pénalités,DIRECTION GÉNÉRALE DES IMPÔTS,10032691602.69,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Permis de construire,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Other,Primes de découverte payée à l'Etat (Tresor Public),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Other,Primes de production payée à l'Etat (Tresor Public),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Other,Primes de signature payée à l'Etat (Tresor Public),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance minière,DIRECTION GÉNÉRALE DES MINES,2523188104.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance sur les flux maritimes,SOCIÉTÉ DU PORT À GESTION AUTONOME DE TOAMASINA,31782889.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance sur les ordures ménagères (ROM),COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevance sur usage de la route (RUR),DIRECTION GÉNÉRALE DES DOUANES,1870145.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Redevances carrière,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances de fréquence (ARTEC),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances de pompage d’eau (ANDEA),AUTRES,4675735.67,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances domaniales,ADMINISTRATION DES DOMAINES,1966405526.34,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances sur les eaux usées (REU),COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Other,Redevances télécommunication (ARTEC),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Revenus sur la part de production de l'Entreprise d'Etat,OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Delivered/paid directly to government (1415E31),Oil & Gas,Revenus sur la part de production du gouvernement,OFFICE DES MINES NATIONALES ET DES INDUSTRIES STRATÉGIQUES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Ristourne minière,DIRECTION GÉNÉRALE DES MINES,67368689631.72,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxe additionnelle aux droits d’enregistrement,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Taxe annexe à l’IFPB (TAFB),COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on exports (1152E),Other,Taxe conjoncturelle sur l’exportation,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Taxes on property (113E),Other,Taxe de publicité foncière (TPF),ADMINISTRATION DES DOMAINES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxe de régulation (ARTEC),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Taxe de roulage,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),97059482.81,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de sous-traitance,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Licence fees (114521E),Other,Taxe professionnelle (TP),COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,Taxe sur la publicité,COLLECTIVITÉS TERRITORIALES DÉCENTRALISÉES (RÉGIONS ET/OU COMMUNES),,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Carte d’identité étrangère (Tresor Public),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Droit de visa,DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Permis de conduire (Centre Immatriculation),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Permis de travail (Ministère de l'Intérieure),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Administrative fees for government services (1422E),Other,Taxes administratives : Vignette automobile,DIRECTION GÉNÉRALE DES IMPÔTS,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA à l’importation et TVA sur les produits pétroliers (TVP),DIRECTION GÉNÉRALE DES DOUANES,18157138727.0,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA ayant fait l'objet d'un refus de remboursement,DIRECTION GÉNÉRALE DES IMPÔTS,17043342305.62,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA intermittente,DIRECTION GÉNÉRALE DES IMPÔTS,3467629766.65,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA nette (Montant réellement payée à l'Administration Fiscale - le cas échéant),DIRECTION GÉNÉRALE DES IMPÔTS,6968185769.53,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,TVA non remboursée,DIRECTION GÉNÉRALE DES IMPÔTS,24898648509.67,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Other taxes payable by natural resource companies (116E),Other,En nature (Evaluation expert ou sur justificatifs),AUTRES,,MGA,Madagascar,MDG,2018,1/1/2018,12/31/2018
Bonuses (1415E2),All sectors,Signature Fees/Signing Bonus,LIBERIA REVENUE AUTHORITY -LRA,900.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",All sectors,Corporate Profits Tax / Turnover Tax,LIBERIA REVENUE AUTHORITY -LRA,2948121.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),All sectors,Annual Social Contribution (County & Community),LIBERIA REVENUE AUTHORITY -LRA,1606000.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Customs and other import duties (1151E),All sectors,Customs User Fees,LIBERIA REVENUE AUTHORITY -LRA,1725097.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),All sectors,Contribution via GOL to University Depts (UL etc.),LIBERIA REVENUE AUTHORITY -LRA,100000.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Customs and other import duties (1151E),All sectors,ECOWAS Trade Levy (ETL),LIBERIA REVENUE AUTHORITY -LRA,903247.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Customs and other import duties (1151E),All sectors,Import Levy,LIBERIA REVENUE AUTHORITY -LRA,1291039.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
"Fines, penalties, and forfeits (143E)",All sectors,GOL Fines,LIBERIA REVENUE AUTHORITY -LRA,59223.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),All sectors,Work Permit Fee,LIBERIA REVENUE AUTHORITY -LRA,1203258.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Motor vehicle taxes (11451E),All sectors,Vehicle Registration Fee,LIBERIA REVENUE AUTHORITY -LRA,837230.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),All sectors,Resident Permit Fee,LIBERIA REVENUE AUTHORITY -LRA,985988.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Administrative fees for government services (1422E),All sectors,Other administrative fees,LIBERIA REVENUE AUTHORITY -LRA,534823.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),All sectors,Pre-Shipment / Destination Inspection (GOL's share),LIBERIA REVENUE AUTHORITY -LRA,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",All sectors,GST,LIBERIA REVENUE AUTHORITY -LRA,1216395.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
From state-owned enterprises (1412E1),All sectors,Dividends to GOL,LIBERIA REVENUE AUTHORITY -LRA,31387.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other rent payments (1415E5),Mining/Oil and Gas/Agriculture,Surface Rental,LIBERIA REVENUE AUTHORITY -LRA,2885477.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Royalties (1415E1),Mining,Royalty,LIBERIA REVENUE AUTHORITY -LRA,8652474.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Licence fees (114521E),Mining,Minerals License fees,LIBERIA REVENUE AUTHORITY -LRA,801132.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Mining,Scientific Research Fund,LIBERIA REVENUE AUTHORITY -LRA,104000.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Forestry,Auction Fee,LIBERIA REVENUE AUTHORITY -LRA,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Forestry,Stumpage Fee,LIBERIA REVENUE AUTHORITY -LRA,2660978.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Forestry,Bid Premium,LIBERIA REVENUE AUTHORITY -LRA,49487.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Taxes on exports (1152E),Forestry,Log Export Fees,LIBERIA REVENUE AUTHORITY -LRA,2588017.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Forestry,Chain of Custody Management Fee (PSI),LIBERIA REVENUE AUTHORITY -LRA,1.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other rent payments (1415E5),Forestry,Area Fee,LIBERIA REVENUE AUTHORITY -LRA,390898.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Forestry,Forest Product Fee (processed materials),LIBERIA REVENUE AUTHORITY -LRA,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Forestry,Sawmill Permit Fees,LIBERIA REVENUE AUTHORITY -LRA,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Other taxes payable by natural resource companies (116E),Forestry,Non Timber Forest Products (local & export collections),LIBERIA REVENUE AUTHORITY -LRA,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Taxes on exports (1152E),Forestry,Timber Export Licence Fees,LIBERIA REVENUE AUTHORITY -LRA,166892.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Administrative fees for government services (1422E),Agriculture/Forestry,Block Inspection Fees,LIBERIA REVENUE AUTHORITY -LRA,2100.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Agriculture,Rubber sales tax,LIBERIA REVENUE AUTHORITY -LRA,993492.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Social Welfare Contribution,NATIONAL OIL COMPANY OF LIBERIA -NOCAL,150000.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Annual Training,NATIONAL OIL COMPANY OF LIBERIA -NOCAL,125000.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,NOCAL / GOL Production shares under PSA,NATIONAL OIL COMPANY OF LIBERIA -NOCAL,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Emission and pollution taxes (114522E),Oil & Gas,Hydrocarbon Development Fund,NATIONAL OIL COMPANY OF LIBERIA -NOCAL,100000.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Customs and other import duties (1151E),All sectors,Research Vessels Tonnage Tax,LIBERIA REVENUE AUTHORITY -LRA,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Customs and other import duties (1151E),All sectors,Supply Vessel Annual Tonnage Tax,LIBERIA REVENUE AUTHORITY -LRA,,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Administrative fees for government services (1422E),All sectors,Aircraft Inspection Fees,LIBERIA CIVIL AVIATION AUTHORITY -LCAA,8680.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
Delivered/paid to state-owned enterprise(s) (1415E32),All sectors,Fees & charges paid to NPA,NATIONAL PORT AUTHORITY -NPA,1987696.0,USD,Liberia,LBR,2018,7/1/2017,6/30/2018
