Government entity,eiti_id,Country,Year,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Burkina Faso,2020,Mining,Other taxes payable by natural resource companies (116E),Droits Fixes,1013100000,XOF,BFA,2020-12-01,"2020-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Burkina Faso,2020,Mining,Administrative fees for government services (1422E),Frais de dossier,6130000,XOF,BFA,2020-12-01,"2020-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Burkina Faso,2020,Mining,"Fines, penalties, and forfeits (143E)",Pénalités,480739105,XOF,BFA,2020-12-01,"2020-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Burkina Faso,2020,Mining,Royalties (1415E1),Redevances proportionnelles (Royalties),91235223972,XOF,BFA,2020-12-01,"2020-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Burkina Faso,2020,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Remboursements de crédit de TVA (remboursement effectif),-82651528585,XOF,BFA,2020-12-01,"2020-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Burkina Faso,2020,Mining,Other taxes payable by natural resource companies (116E),Taxes superficiaires,12477396208,XOF,BFA,2020-12-01,"2020-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Burkina Faso,2020,Mining,Other taxes payable by natural resource companies (116E),Vente d'or saisi BNAF,63550698,XOF,BFA,2020-12-01,"2020-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt direct sur les bénéfices,72119703,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt direct sur les bénéfices,20867,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,"Ordinary taxes on income, profits and capital gains (1112E1)",Autres paiements significatifs,983788,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,"Ordinary taxes on income, profits and capital gains (1112E1)",Autres paiements significatifs,336946,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Not applicable,"Ordinary taxes on income, profits and capital gains (1112E1)",Taxe foncière,-,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Not applicable,"Ordinary taxes on income, profits and capital gains (1112E1)",Taxe sur cession d’actif,-,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,"Ordinary taxes on income, profits and capital gains (1112E1)",Retenue à la source (IRCM),127097,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Retenue à la source (IRCM),33319,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,"Extraordinary taxes on income, profits and capital gains (1112E2)",Redressements fiscaux,302976,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Redressements fiscaux,25900,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,"Extraordinary taxes on income, profits and capital gains (1112E2)",Redressements fiscaux,293836,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,"Extraordinary taxes on income, profits and capital gains (1112E2)",Prélèvement sur les plus-values de cession,-,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Taxes on payroll and workforce (112E),Taxe d'apprentissage et formation professionnelle,5477,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Taxes on payroll and workforce (112E),Taxe forfaitaire,23697,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,Taxes on payroll and workforce (112E),Taxe forfaitaire,34438339,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,Taxes on property (113E),Contribution de la patente,527,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA,368628,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",IS libératoire,3630693,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",IS libératoire,23963,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",IS libératoire,181920,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Not applicable,Excise taxes (1142E),DAC (Droit d'accise),,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Licence fees (114521E),Bonus d’attribution d’autorisation d’exploitation,,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Licence fees (114521E),Bonus de Signature,,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,Licence fees (114521E),Droit de passage,20725585,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Licence fees (114521E),Droit fixe,1050000,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Licence fees (114521E),Redevance superficiaire,337003,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Licence fees (114521E),Redevance superficiaire,199116,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,Licence fees (114521E),Redevance superficiaire,26,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Licence fees (114521E),Taxe d’extraction,97541,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Licence fees (114521E),Taxe d’extraction,712303,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Licence fees (114521E),Pénalité de non-exécution de contrat,,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Licence fees (114521E),Taxe Ad valorem,,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Licence fees (114521E),Taxe de bornage,,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Not applicable,Emission and pollution taxes (114522E),Taxe sur la Protection de l’environnement,,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Customs and other import duties (1151E),Redevance statistique à l'importation,2849497,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Customs and other import duties (1151E),Redevance statistique à l'importation,22096,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Customs and other import duties (1151E),Droit de Douane à l’Importation (DDI),22619,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,Customs and other import duties (1151E),Droit de Douane à l’Importation (DDI),303429,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Customs and other import duties (1151E),Taxe sur la Valeur Ajoutée (douanes),34132,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Customs and other import duties (1151E),Taxe communautaire d'intégration (TCI),11203,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Customs and other import duties (1151E),Taxe communautaire d'intégration (TCI),11205,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Mining,Customs and other import duties (1151E),Contribution communautaire d'intégration (CCI),6073,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Not applicable,Customs and other import duties (1151E),Taxe de préférence communautaire (TPC),,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Not applicable,Customs and other import duties (1151E),PCI (Précompte sur Is),,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Oil,Taxes on exports (1152E),Redevance statistique à l'exportation,4171426,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2017,Other,From government participation (equity) (1412E2),Dividendes versés à l'Etat,2039147,USD,TCD,2017-01-01,"2017-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt direct sur les bénéfices,125948874,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Other,"Ordinary taxes on income, profits and capital gains (1112E1)",Impôt direct sur les bénéfices,2521564.21,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,"Ordinary taxes on income, profits and capital gains (1112E1)",Autres paiements significatifs,124974879,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Autres paiements significatifs,73806,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Other,"Ordinary taxes on income, profits and capital gains (1112E1)",Autres paiements significatifs,8755775,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,"Ordinary taxes on income, profits and capital gains (1112E1)",Taxe foncière,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,"Ordinary taxes on income, profits and capital gains (1112E1)",Taxe sur cession d’actif,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,"Ordinary taxes on income, profits and capital gains (1112E1)",Retenue à la source (IRCM),20006,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,"Extraordinary taxes on income, profits and capital gains (1112E2)",Redressements fiscaux,3619564,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,"Extraordinary taxes on income, profits and capital gains (1112E2)",Redressements fiscaux,29506,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Other,"Extraordinary taxes on income, profits and capital gains (1112E2)",Redressements fiscaux,509006,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,"Extraordinary taxes on income, profits and capital gains (1112E2)",Prélèvement sur les plus-values de cession,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Taxes on payroll and workforce (112E),Taxe d'apprentissage et formation professionnelle,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Taxes on payroll and workforce (112E),Taxe forfaitaire,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Taxes on property (113E),Contribution de la patente,22,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",TVA,18119,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",IS libératoire,25076,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Excise taxes (1142E),DAC (Droit d'accise),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Licence fees (114521E),Bonus d’attribution d’autorisation d’exploitation,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Licence fees (114521E),Bonus de Signature,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Other,Licence fees (114521E),Droit de passage,30718669.41,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Licence fees (114521E),Droit fixe,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Licence fees (114521E),Redevance superficiaire,115778,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,Licence fees (114521E),Redevance superficiaire,29182,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Licence fees (114521E),Taxe d’extraction,145171,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,Licence fees (114521E),Taxe d’extraction,803891,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Licence fees (114521E),Pénalité de non-exécution de contrat,16778901,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,Licence fees (114521E),Taxe Ad valorem,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Mining,Licence fees (114521E),Taxe de bornage,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Emission and pollution taxes (114522E),Taxe sur la Protection de l’environnement,,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Customs and other import duties (1151E),Redevance statistique à l'importation,78166,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Other,Customs and other import duties (1151E),Redevance statistique à l'importation,230888,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Customs and other import duties (1151E),Droit de Douane à l’Importation (DDI),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Customs and other import duties (1151E),Taxe sur la Valeur Ajoutée (douanes),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Customs and other import duties (1151E),Taxe communautaire d'intégration (TCI),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Customs and other import duties (1151E),Contribution communautaire d'intégration (CCI),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Customs and other import duties (1151E),Taxe de préférence communautaire (TPC),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Customs and other import duties (1151E),PCI (Précompte sur Is),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Not applicable,Customs and other import duties (1151E),Taxe d'union Africaine (TUA),,USD,TCD,2018-01-01,"2018-12-31"
DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),69ee59d1-5acb-4c8e-938b-a1c383773b10,Chad,2018,Oil,Taxes on exports (1152E),Redevance statistique à l'exportation,67926,USD,TCD,2018-01-01,"2018-12-31"
